ID	Name
19466	Karazahn Chandelier
19467	Karazahn Pedestal
19468	Karazahn Pedestal 2
19469	Karazahn Sconce
19470	Karazahn Sconce 2
19471	Karazahn Sconce 3
19472	Karazahn Sconce 4
19473	Karazahn Sconce 5
19474	Karazahn Sconce 6
19475	Karazahn Sconce 7
19476	Karazahn Starlab
19477	Karazahn Table
19478	Karazahn Throne
19479	Dock
19480	Dock 2
19481	Small Boat
19482	Troll Watch Tower
19483	Holy Spring Well
19484	Small Boat
19485	Snake Statue
19486	Lighthouse
19487	Stable
19488	Emerald Dream Catcher
19489	Emerald Dream Catcher 2
19490	Emerald Dream Catcher 3
19491	Emerald Dream Catcher 4
19492	Emerald Dream Giant
19493	Emerald Dream Spinning Flower
19494	Emerald Dream Fountain Tree
19495	Emerald Dream Fountain Tree 2
19496	Emerald Dream Fountain Tree 3
19497	Emerald Dream Fountain Tree 4
19498	Emerald Dream Fountain Tree 5
19499	Caverns of Time Door
19500	Caverns of Time Portal Particles
19501	Caverns of Time Standing Stone
19502	Caverns of Time Standing Stone 2
19503	Caverns of Time Portal
19504	Bed
19505	Waterfall 3
19506	Mountain King Statue
19507	Fountain
19508	Franger Statue
19509	Mage Statue
19510	Spearman Statue
19511	Sunshield Statue
19512	Sunshield Statue 2
19513	Twinblades Statue
19514	Captain Statue
19515	Captain Statue 2
19516	Crusader Statue
19517	Crusader Statue 2
19518	Crusader Statue 3
19519	Human Statue
19520	Paladin Statue
19521	Priest Statue
19522	Cauldron
19523	Cracked Ice
19524	Gnomeragan Door
19525	Sunken Temple Portcullis
19526	Uldaman Door
19527	Instance Portal
19528	Instance Portal Green
19529	Instance Portal Red
19530	Instance Portal White
19531	Mage Portal
19532	Meeting Stone
19533	Meeting Stone 2
19534	Antons Belobigungsschreiben
19535	Schlangenflaum
19536	Knisterndes Lagerfeuer
19537	Gem Rock
19538	Kleines Büschel
19539	Mittleres Büschel
19540	Großes Büschel
19541	Deepmoss Eier
19542	Deepmoss Eier
19543	Dark Iron Mural 2
19544	Jin'Zils Rauch
19545	Die Lichtung des Orakels
19546	Dolanaar
19547	Venture Co. Sprengstoffwagen
19548	Auge von Azora
19549	Shadowglen-Mondbrunnen
19550	Starbreeze-Mondbrunnen
19551	Teiche von Arlithrien-Mondbrunnen
19552	Die Lichtung des Orakels-Mondbrunnen
19553	Greatwoodtal
19554	Der Steinkrallengipfel
19555	Die Scherwindklippe
19556	Das verbrannte Tal
19557	Willkommen
19564	Greatwoodtal
19565	Sun Rock
19566	Desolace
19567	Der Steinkrallengipfel
19568	Das Brachland
19572	Desolace
19573	Der Steinkrallengipfel
19574	Die Scherwindklippe
19575	Greatwoodtal
19576	Das Brachland
19577	Das verbrannte Tal
19578	Die Scherwindklippe
19579	Desolace
19580	Greatwoodtal
19581	Der Steinkrallengipfel
19582	Sun Rock
19583	Sun Rock
19584	Deadmines Door 2
19585	Venture Co. Steinkrallengebirge Projekt
19586	Der toxische Nebelwerfer
19587	Toxischer Nebel
19588	Monestary Secret Door
19589	Portcullis Active
19590	Venture Co. Wagen-Falle
19591	Venture Co. Wagen (Blau)
19592	NG-5 Ladung (Rot)
19593	Wrought Iron Door
19594	Venture Co.-Hubschrauberlandeplatz
19595	Torhüter-Unterstand
19596	Schläferversteck
19597	Druidenversteck
19598	Schweine-Lager
19599	Talon Den Hoard
19600	Venture Co. Wagen (Rot)
19601	NG-5 Ladung (Blau)
19602	Venture Co.-Konstruktionspläne
19603	Venture Co.-Dokumente
19604	Undead Campfire
19605	Undead Fire Large
19606	Undead Fire Small
19607	Plagued Fountain
19608	Snow Fountain
19609	Human Fountain
19610	Undead Fountain
19611	Gryphon Roost
19612	Mortar
19613	Rifle
19614	Bomb
19615	Dynamite
19616	Mortar Shell
19617	Rifle 2
19618	Tripod
19619	Gypsy Wagon
19620	General Outpost
19621	General Outpost 2
19622	Sarcophagus
19623	Shack
19624	Shop Counter
19625	Shop Counter 2
19626	Human Sign Post
19627	Alleria Statue
19628	Danath Statue
19629	Khadgar Statue
19630	Kurdran Statue
19631	Lion Statue
19632	Turalyon Statue
19633	Uther Statue
19634	Iron Maiden
19635	Rack
19636	Stocks
19637	Human Vendor Tent
19638	Great Wall Portcullis
19639	Pick Axe
19640	Crimson Wall Shield
19641	Human Arrow
19642	Human Arrows
19643	Axe
19644	Axe 2
19645	Bow
19646	Bow 2
19647	Hammer
19648	Hammer 2
19649	Mace
19650	Mace 2
19651	Spear
19652	Spear 2
19653	Staff
19654	Staff 2
19655	Sword
19656	Sword 2
19657	Arrow
19658	Wall Shield
19659	Wall Sword
19660	Wooden Stairs
19661	Wooden Stairs 2
19662	Prison Cell
19663	Brass Doors
19664	Night Elf Owl Banner
19665	Night Elf Tree Banner
19840	Der Posten von Freewind
19841	Die schimmernde Ebene
19842	Feralas
19844	Der große Aufzug
19847	Thalanaar
19850	Tanaris
19856	Das Brachland
19857	Die schimmernde Ebene
19859	Feralas
19861	Henrik Lonebrows Tagebuch
19862	Leuchtender Seelenkristall
19863	Maestras Posten
19868	Raketenwagentrümmer
19869	Raketenwagentrümmer
19870	Raketenwagentrümmer
19871	Raketenwagentrümmer
19872	Raketenwagentrümmer
19873	Raketenwagentrümmer
19875	Frisches Löwengerippe
19876	Flamme von Uzel
19877	Velindes Spind
19878	Ersatzteilkiste
19879	Roter Seelenkristall
19897	Fass mit Fools Starkbier
19901	Bannkreis
19903	Indurium-Mineralvorkommen
19904	Mok'Morokks Schnupftabak
19905	Mok'Morokks Grog
19906	Mok'Morokks Stahlschränkchen
20351	Blauer Seelenkristall
20352	Bannkreis
20356	Lagerfeuer
20358	Weißer-Rauch-Emitter - Maßstab 0,2
20359	Ei von Onyxia
20447	Harpyien-Nahrungsmittel
20649	Untervator
20650	Obere Level-Tür
20651	Untere Level-Tür
20652	Untervator
20653	Obere Level-Tür
20654	Untere Level-Tür
20655	Undervator
20656	Obere Level-Tür
20657	Untere Level-Tür
20691	Cozzles Schließkiste
20694	Lagerfeuer
20724	Säule von Dor'Danil
20725	Das Vermächtnis der Aspekten
20726	Anfänge der Bedrohung durch die Untoten
20737	Geschickt verkleidetes Fass
20805	Rizzles Pläne
20806	Ashenvale-Mondbrunnen
20807	Uralte Kohlenpfanne
20808	Schiff
20811	Grube
20812	Orc Turm
20816	Wachturm
20817	Holding Pen
20818	Nachtelfen Mondbrunnen
20819	Mondbrunnen 2
20820	Gigantische Seeschildkröte
20821	Gigantische Schildkröte
20822	Landing Pad
20823	Spielerbehausung
20824	Orc Turm
20827	Stormwind
20849	Freudenfeuer
20850	Knisterndes Lagerfeuer
20869	Kessel
20870	Kessel
20871	Kessel
20881	Flackerndes Lagerfeuer
20898	Stapel brennender Knochen
20899	Venture Co. Sprengstoffwagen
20917	Blaue Aura, kurze Säule, Level 3
20920	Blaublattknolle
20923	Gedenkstein
20925	Schließkiste des Captains
20939	Sumpfbohnenpflanze
20969	Plage-Lagerfeuer
20975	Kohlenpfanne
20977	Troll Freudenfeuer
20985	Loser Dreck
20992	Schwarzer Schild
21004	
21015	Hufabdrücke
21016	Hufabdrücke
21042	Abzeichen der Theramore-Wache
21052	Defias Geldkasette
21053	Sentry Point
21054	Northpoint-Turm
21055	Das Brachland
21056	Insel Theramore
21057	Foothold-Zitadelle
21058	Die Docks
21059	Die Marschen von Dustwallow
21077	Gasthaus Zur süßen Ruh
21082	Brackenwall
21084	Stonemaul
21088	VORSICHT!
21089	Ihr betretet das Drachendüster
21099	Gewahrsam
21117	Portal von Aku'Mai
21118	Feuer von Aku'mai
21128	Orc Spy Report
21277	Kiste mit Löchern
21327	Lagerfeuer
21509	Gasthaus Zur süßen Ruh
21530	Schnüffelnases Bedienanleiteung
21581	Folgen des Zweiten Krieges
21582	Hinter dem dunklen Portal
21583	Die Kaldorei und der Brunnen der Ewigkeit
21653	unk
21654	unk
21655	unk
21656	unk
21680	Duell-Flagge
21701	Amboss
22205	Zwergenfeuer
22234	Signalfackel
22245	Sack Fleisch
22246	Träne von Theradras
22248	Händlerstuhl
22249	Schreibtischstuhl
22253	Hochstuhl
22257	Kriegsraumstuhl
22550	Draenethyst Kristall
22590	Hoher Lehnstuhl
22706	Faustins Alchemie-Set
22707	Gemütliches Feuer
22708	Gemütliches Feuer
22709	Gemütliches Feuer
22710	Gemütliches Feuer
22712	Gemütliches Feuer
22737	Hoher Lehnstuhl
22772	Gemütliches Feuer
22836	Gemütliches Feuer
23295	Schneiderei und Ausstatterei am Kanal
23296	Konfektionsgeschäft Larson
23299	Der Park
23302	Amboss
23303	Amboss
23304	Schmiede
23305	Schmiede
23505	Gizmorium Shipping Crate
24388	Steinbank
24390	Hoher Lehnstuhl
24392	Steinbank
24538	Holzbank
24568	Hoher Lehnstuhl
24613	Steinbank
24635	Holzstuhl
24715	Der Park
24745	Schmiede
24746	Schmiede
24758	Warmes Feuer
24759	Warmes Feuer
24776	Yurivs Grabstein
24798	Sonnengetrocknetes Treibholz
25328	Pestles Apotheke
25329	Kurdran Wildhammer
25330	General Turalyon
25331	Waldläufer-Captain Alleria Windrunner
25332	Danath Trollbane
25333	Erzmagier Khadgar von den Kirin Tor
25334	Industrie Distrikt
25336	Altstadt
25338	Kathedralenplatz
25339	Kathedralenplatz
25341	Der Park
25342	Der Park
25348	Das Magierviertel
26449	Rekombobulator
26480	Craghelms Platte & Kette
26482	Goldfurys Jagdzubehör
26483	Fizzlespinners Gemischtwaren
26485	Thundershot Gewehr & Munition
26486	Die Steinfeuer Taverne
26487	Barim's Reagentien
26488	Timberline-Waffen
26489	Bruuks Ecke
26490	Ironforge Besucherzentrum
26491	Pithwicks Taschen & Zubehör
26492	Farmountain Landkarten
26493	Stonebranch Kräuterkundiger
26496	Zwergen-Kohlenpfanne
26497	Deep-Mountain Minengesellschaft
26498	Der Bronzene Kessel
28024	Karawanen-Kiste
28027	Zwergendistrikt
28033	Zwergendistrikt
28034	Zwergendistrikt
28035	Stormwind-Tor
28044	Zwergendistrikt
28047	Zwergendistrikt
28604	Zerschlagene Kiste
28611	Hoher Zwergen-Lehnstuhl
29784	Einfaches Lagerfeuer
30854	Atal'ai Artefakt
30855	Atal'ai Artefakt
30856	Atal'ai Artefakt
31407	Loderndes Freudenfeuer
31408	Freudenfeuer
31409	Tosendes Freudenfeuer
31410	Freudenfeuer
31411	Tosendes Freudenfeuer
31442	Einfaches Lagerfeuer
31511	Leuchtendes Lagerfeuer
31572	Mittlere Kohlepfanne
31573	Mittlere Kohlepfanne
31574	Rauchständer
31575	Große Kohlenpfanne
31577	Große Kohlenpfanne
31579	Große Kohlenpfanne
32056	IronForge Fahrstuhl
32057	IronForge Fahrstuhl
32107	Loderndes Feuer
32109	Loderndes Feuer
32110	Freudenfeuer
32348	Flinthammers Rüstung & Bekleidung
32349	Briefkasten
32350	Finespindles Lederwaren
32351	Stonebrows Bekleidungen
32352	Umherziehender Fischer
32353	Springspindles Schnickschnack
32354	DINGE DIE BUMS MACHEN!
32355	Ironforge-Haupttor
32356	Halle der Forscher
32357	Der Verkaufs-Bezirk
32359	Der Militär-Bezirk
32362	Der Mystiker-Bezirk
32364	Markt-Promenade
32372	Die Große Schmiede
32377	Teesorraum von Ironforge
32381	Das düstere Viertel
32383	Das düstere Viertel
32386	Halle der Mysterien
32390	Halle der Waffen
32419	Gnome
32569	Galens Stahlkasten
32878	Freudenfeuer
32881	Loderndes Freudenfeuer
32882	Wildes Feuer
32883	Freudenfeuer
32884	Loderndes Feuer
32885	Tosendes Freudenfeuer
33998	Die Abwasserkanäle
33999	Die Abwasserkanäle
34357	BerryFizz Heilmittel & Mixgetränke
34571	Schmiede
35251	Karnitols Truhe
35252	Antikes Relikt
35591	Schwimmer
35593	Loderndes Feuer
36070	Kriegsviertel
36071	Kriegsviertel
36072	Das Apothekarium
36073	Schurkenviertel
36077	Das Apothekarium
36078	Handwerksviertel
36082	Magieviertel
36090	Magieviertel
36091	Handwerksviertel
36126	Königsviertel
36397	Königsviertel
36727	Beschwörungsportal
36738	Das Buch von Ur
36990	Essens-Tafel
37097	Beschwörungskreis
37098	Perrines Truhe
37099	Atal'ai Tablet
37118	Galens Käfig
38019	Dicker Ofen
38495	Amboss
38927	Newman's Landung
40198	Feuer
40199	Feuer
40201	Feuer
41186	Lagerfeuer
41191	Lagerfeuer
41193	Lagerfeuer
41195	Rathaus von Southshore
43116	Knochenfeuer
43117	Knochenfeuer
43118	Knochenfeuer
43119	Knochenfeuer
43121	Knochenfeuer
47296	Mesa-Fahrstuhl
47297	Mesa-Fahrstuhl
48403	Kleiner Holzsitz
48404	Zwergen-Lagerfeuer
48411	Zwergen-Lagerfeuer
48414	Zwergen-Lagerfeuer
48443	Zwergen-Lagerfeuer
48451	Zwergen-Lagerfeuer
48455	Zwergen-Lagerfeuer
48460	Zwergen-Lagerfeuer
48471	Zwergen-Lagerfeuer
48516	Hauptkontrollprogramm
48518	Zwergen-Lagerfeuer
48519	Zwergen-Lagerfeuer
48520	Kurzer Holzsitz
48543	Lagerfeuer
48556	Zwergen-Lagerfeuer
48568	Kurzer Holzsitz
49485	Warmes Feuer
49487	Brennende Glutspäne
50447	Brennende Glutspäne
50469	Thunder Bluff-Schmiede
50484	Cloudweavers Körbe
50485	Dawnstrider-Verzauberer
50486	Benas Alchimie
50487	Ganzheitliche Kräuterkunde
50488	Thunder Bluff-Rüstungsschmiede
50489	Thunderhorns Bogenschießen
50490	Obst und Gemüse
50491	Brot und Getreide
50492	Thunder Bluff-Bank
50493	Karns Schmiede
50494	Anhöhe der Jäger
50495	Anhöhe der Geister
50496	Fahrstuhl nach Mulgore
50503	Thunder Bluff-Waffen
50504	Stonehoof-Geologie
50505	Informationen der Stadtverwaltung Thunder Bluff
50507	Anhöhe der Ältesten
50520	'Anhöhe der Ältesten'-Trommeln
50521	Kodo-Steaks und -Rippchen
50522	Mountaintop Köder und Ausrüstung
50523	Winterhoof-Totems
50524	Askas Küche
50525	Thunderhoofs Feuerwaffen
50535	Regenstecken
50536	Jägerhalle
50537	Halle der Ältesten
50538	Halle der Geister
50830	Stein Amboss
50910	Freudenfeuer
50935	Sack Mais
50936	Sack Gerste
50937	Sack Roggen
50961	Malem Truhe
50982	Die verbrannte Eiche
50983	Geheizte Schmiede
50987	Freudenfeuer
50988	Freudenfeuer
51708	Elizas Graberde
52175	Schmiede
55615	Lagerfeuer
55616	Freudenfeuer
55774	Ragetotem-Waffen
56898	Platte & Kette
56901	Gerberei und Lederarbeiten
56903	Leckeres Essen
56905	Schnelle Flüge
56910	Taverne Zum salzigen Seemann
56911	Treuhandbank von Stranglethorn
57708	Laternenmast
57748	Laternenmast
58369	Gestohlene Eisentruhe
58388	Kohlenpfanne
58595	Burningblade-Geheimlager
58596	Waffen
58597	Fledermausführer
58598	Gemischtwaren
58600	Leichte Rüstung
58601	Bank
58605	Schwere Rüstung
58606	Kochkunst
58607	Wämser
58608	Gildengründung
58609	Ingenieurskunst
58610	Alchimist
58611	Reliktverkäufer
58612	Reagenzienverkäufer
58614	Verzauberung
58615	Kräuterkundiger
58616	Waffenhändler
58617	Schmied
58618	Bogenhändler
58619	Schusswaffenschmied
58620	Bergbau
58621	Dolche
58622	Lederarbeiten
58623	Erste Hilfe
58624	Taschenverkäufer
58625	Gift
58626	Kartografie
58627	Buchanbieter
58629	Stabhändler
59517	Die Gesamte Welt der Pflanzen
59518	Nautische Notwendigkeiten
59529	Kessel
59845	Die alte Hafenbehörde
59846	Kalimdor Airlines
59847	Blaue-Augen-und-Flecken KG
59848	Plattform zu südlichen Himmeln
59850	Bouchers Kessel
59851	Das tapfere Schneiderlein
59852	Der fröhliche Blinker
59853	Herd
60395	Holzstuhl
61095	Mechanischer Stuhl
61918	Gerberei Südland
61927	Freudenfeuer
61928	Freudenfeuer
61929	Freudenfeuer
61934	Kohlenpfanne der schlafenden Flamme
61935	Regulatorventil
61936	Treibstoffzufuhrventil
61952	Lagerfeuer
61953	Kohlenpfanne
63195	Besucherzentrum von Stormwind
63196	Freudenfeuer
63674	Schamanen-Schrein 2
65407	Graznabs Maschine
66780	Löwenherz Rüstkammer
67234	Feuer-Totem
68865	Schnüffelnasenleitstecken
69422	Freudenfeuer
69426	Freudenfeuer
69427	Freudenfeuer
69432	Lagerfeuer
69435	Lagerfeuer
70517	Laternenmast
73940	Schlammbedecktes Silbervorkommen
73941	Schlammbedecktes Goldvorkommen
74075	Kessel
74078	Kessel
74091	Taverne Zum salzigen Seemann
74138	Kohlenpfanne
74439	Kohlenpfanne
74440	Kohlenpfanne
74444	Kohlenpfanne
74447	Große eisenbeschlagene Truhe
74448	Große robuste Truhe
74731	Noggle's Satchel
75293	Große ramponierte Kiste
75295	Große eisenbeschlagene Truhe
75296	Große eisenbeschlagene Truhe
75297	Große eisenbeschlagene Truhe
75298	Große robuste Kiste
75299	Große robuste Kiste
75300	Große robuste Kiste
77813	Amboss
80022	Saugpumpe
80023	Kabine
80024	Schiene
82136	Laternenmast
82137	Laternenmast
82138	Laternenmast
82139	Laternenmast
82140	Laternenmast
83763	Gestohlene Bücher
85556	Kabine 2
85562	Ironbands Geldkassette
85563	Dead-tooths Stahlkasten
86492	Kiste mit Elunit
89634	Eisenkoralle
89635	Sonnenverbrannte Schale
89931	Bath'rahs Kessel
90566	Werkstatttür
90567	Hebel
90858	Werkstatttür
91138	Jordans Hammer
91672	Holzstuhl
91673	Herd
91692	Schießeisen-Importe Ost
91737	Lagerfeuer
92011	Grimands Amboss
92013	Foliant der Kabale
92015	Beschwörungskreis
92252	Strahads Beschwörungskreis
92388	Summoning Circle
92420	Bailors Erz
92423	Beschädigte Truhe
92425	Dampfendes Gebräu
92426	Eingelegter Schlamm
92427	Rauchfleischständer
92524	Gilde
92525	Argentumdämmerung
92526	Alchimie
92527	Taschen
92528	Gemischtwaren
92529	Verzauberkunst
92531	Robe
92532	Stab
92533	Lederverarbeitung
92534	Schneiderei
92535	Allgemeines Handwerk
92537	Erste Hilfe
92538	Kochkunst
92539	Waffen
92543	Wurfwaffen
92544	Pfeilmacher
92545	Panzerrüstung
92546	Schilde
92549	Stoffrüstung
92550	Lederrüstung
92551	Zweihändige Waffen
92703	Bank
93192	Kernholz
94039	Schrein von Gelihast
94040	Altar der Tiefen
94186	Freudenfeuer
94189	Freudenfeuer
94190	Freudenfeuer
97700	Geheimtür
97701	Fackel
97801	Vornehmer Stuhl
100028	Schamanenschrein
100035	Shaman Shrine
101850	Kathedralentür
101851	Waffenkammertür
101854	Herods Tür
102413	Verigans Faust
102984	Binks Werkzeugkasten
102985	Balnir Drachenmäulchen
102986	Ju-Ju Haufen
103015	Schrein von Gelihast
103016	Altar der Tiefen
103574	Gefüllter Kapsel-Behälter
103600	Androns Bücherregal
103628	Urs Abhandlung über Schattenmagie
103661	Witherbark Totem Bundle TRAP
103662	Blitzgeladenes Bündel
103663	Kessel
103664	Rituale der Macht
103680	Mana Spalt
103694	Lagerfeuer
103695	Lagerfeuer
103774	Stanardmäßige Wekzeuge
103795	Greifenhorst
103811	Holzstuhl
103813	Mausoleumssiegel
103815	Ambermill Stahlkasten
103820	Rote Rakete
103821	Doans Geldkassette
104555	Amboss
104564	Bingles' Werkzeugeimer
104569	Bingles' Werkzeugeimer
104574	Bingles' Werkzeugeimer
104575	Bingles Sprengstoffstube
104591	Kapellen-Tür
104592	Rituals of Power
104593	Mausoleums-Auslöser
104600	Tür des Großinquisitors
105168	Knochenschlüssel
105169	Agamand-Waffenregal
105170	Agamand-Waffenregal
105171	Agamand-Waffenregal
105172	Agamand-Waffenregal
105174	Truhe mit Verwahrungskästen
105175	Inkantation der Manifestation
105176	Geldkassette der Venture Co.
105188	Trias' Käse
105568	Landarbeiter Holzstapel
105570	Allianz-Stahlkiste
105576	Beschwörungskreis
105578	Horden-Truhe
105579	Allianz-Truhe
105581	Allianz-Truhe
106318	Ramponierte Truhe
106319	Ramponierte Truhe
106325	Loderndes Feuer
106528	Wassermanifestationseffekt
106529	Wassersäuberungs-Aura
109515	Nachtelfen Bärenfalle
110233	Freudenfeuer
110235	Lagerfeuer
110236	Lagerfeuer
111094	Weingut Gallina
111095	Allianz-Truhe
111148	Nachtelfen Bärenfalle
112068	Holzstuhl
112192	Stuhl
112214	Stuhl
112877	Talvashs Wahrsagebecken
112888	Staubiges Regal
112898	Die güldene Rose
112948	Verschlossene Geldkassette der INTREPID
113528	Spirituelle Heilung
113529	Arathi-Kanonenfeuer
113531	Kanone
113568	Schurkenviertel
113570	Das Apothekarium
113572	Kriegsviertel
113574	Kriegsviertel
113575	Schurkenviertel
113576	Magieviertel
113752	Gasthaus
113757	Shadowforge-Cache
113769	Osterei
113771	Osterei
113791	Kohlenpfanne von Everfount
121264	Lucius' Schließkassette
122088	Kapselbehälter
123207	Goblin-Verhüttungstiegel
123211	Gießerei Amboss
123214	Duskwood Truhe
123215	Diesen Weg
123216	Den anderen Weg
123217	Jenen Weg
123309	Schlammbedeckte Echtsilberablagerung
123310	Schlammbedecktes Mithrilvorkommen
123329	Baelogs Kiste
123330	Bukanier-Geldkassette
123331	Bukanier-Geldkassette
123332	Bukanier-Geldkassette
123333	Bukanier-Geldkassette
123334	Der Prügler (DND)
123355	Ratten-Bombe Falle
123462	Das Juwel der südlichen Meere
123463	Baelogs Tagebuch
123848	Schlammbedecktes Thoriumvorkommen
124072	Duskwood Kiste
124367	Tempeltür
124368	Tempeltür
124369	Die uralte Gruft
124370	Echomok-Tür
124371	Hauptstein
124372	Siegel von Khaz'Mul
124374	Dr. Horatio Montgomery
124388	Garrett Familienschatz
124389	Krom Stoutarms Truhe
125477	Auffällige Urne
126049	Magenta Kappengruppen
126050	Bank
126158	Tallonkais Kommode
126260	Antike Truhe
126312	Freudenfeuer
128196	Magenta Mütze Ansammlungen Falle
128293	Magenta Kappengruppen
128308	Flaches Grab
128403	Flaches Grab
129127	Gallywix's Geldkasette
130125	Die fünf tödlichen Giftstoffe
130126	Gallywix's Geldkasette
130358	Chemische Bombe
130511	Altar der Beschützer
130667	Amboss
131474	Die Scheiben von Norgannon
131978	Große mithrilbeschlagene Truhe
131979	Große Darkwood-Truhe
133234	Altar von Archaedas
133466	Bank
133467	Bank
136101	Schneider
136929	Stuhl
136930	Stuhl
136931	Bank
136945	Bank
136947	Feuer
136957	Freudenfeuer
136959	Freudenfeuer
136962	Freudenfeuer
137167	Nether Rift
138492	Splitter von Myzrael
138493	Türen
138496	Horn-Hülle
138497	Halterung des Mundstücks
138498	Tempel des Mondes Brunnen
139852	Ehrenmal für Sully Balloo
140105	Wilde Lohe
140106	Wilde Lohe
140213	Lagerfeuer
140358	Glühende Kohlen
140372	Bank
140908	Ironforge Briefkasten
140911	Spule des Lichts Chartreuse Seidenfaden
140971	Gahz'ridian
141069	Lagerfeuer
141070	Trollkäfig
141071	Trollkäfig
141076	Sun Rock Abbau
141077	Greatwood Tal
141596	Hexendoktors Truhe
141612	[PH] Weeglis beschlagenes Fass
141812	Bindungsstein
141832	Gong von Zul'Farrak
141844	Lagerfeuer
141853	Violetter Tragan
141860	Kanone
141869	Tempeltür
141891	Razelikhss Träne
141931	Hippogryphen-Ei
141979	Antiker Schatz
141980	Regenbogenfarbige Kasette
141981	Regenbogenfarbige Kasetten-Teile
142036	Rin'jis Käfig
142071	Ei-O-Mat
142075	Briefkasten
142076	Claras frische äpfel
142088	Schrifttafel des Willens
142091	Freudenfeuer
142095	Briefkasten
142102	Briefkasten
142109	Briefkasten
142111	Briefkasten
142122	GESUCHT: Kaliph Scorpidsting
142127	Rin'jis Geheimnis
142140	Lila Lotus
142141	Arthas' Tränen
142142	Sonnengras
142143	Blindkraut
142144	Geisterpilz
142145	Gromsblut
142151	Versiegeltes Fass
142172	Transpolyporter BB
142175	Transpolyporter
142176	Transpolyporter
142179	Solarsal Gazebo
142181	Gestohlene Fracht
142184	Captains Kiste
142185	Flamme von Byltan
142186	Flamme von Lahassa
142187	Flamme von Imbel
142188	Flamme von Samha
142189	Inconspicuous Landmark
142191	Horde Vorratskiste
142194	Pirate's Treasure!
142195	Woodpaw Schlachtplan
142207	Die finale Abschluß-Kammer
142211	Gnomgesicht 01
142214	Knopf
142219	Knopf
142341	Maevas mystische Bekleidung
142343	
142344	Künstlicher Extrapolator
142345	Matrix Punchograph 3005-A
142475	Matrix Punchograph 3005-B
142476	Matrix Punchograph 3005-C
142477	Thermapluggs Safe
142487	Der Funkelmat 5200
142488	Trogg-Hologram
142696	Matrix Punchograph 3005-D
142697	Nimboyas Spitze
142702	Giftstoff-Flasche
142703	Giftstoff-Flasche
142704	Giftstoff-Flasche
142705	Giftstoff-Flasche
142706	Giftstoff-Flasche
142707	Giftstoff-Flasche
142708	Giftstoff-Flasche
142709	Giftstoff-Flasche
142710	Giftstoff-Flasche
142711	Giftstoff-Flasche
142712	Giftstoff-Flasche
142713	Giftstoff-Flasche
142714	Giftstoff-Flasche
142715	Schrifttafel von Theka
142874	Bei Stoneblades
142947	Stein-Stuhl
142958	Feralas: Ein historischer Abriss
142972	Rauchfleischständer
143230	Transpolyporter DRBB
143254	Timberline-Waffen
143256	Der kämpfende Hexer
143324	Steelfurys Waffenkaufhaus
143336	Ironforge - Arzt
143338	Arkanarien Thistlefuzz
143398	Herd
143399	Taverne Zum geborstenen Kiel
143979	Käfigtür
143980	Gordunni Schriftrolle
143981	Briefkasten
143982	Briefkasten
143983	Briefkasten
143984	Briefkasten
143988	Briefkasten
143989	Briefkasten
144050	Gordunni Falle
144053	Scrimshanks Überlebens-Kit
144054	Shays Kiste
144063	Equinex Monolith
144064	Gordunni Dreckhaufen
144065	Explosive Ladung
144066	Erster Käfig der Witherbark
144067	Zweiter Käfig der Witherbark
144068	Dritter Käfig der Witherbark
144069	Grimshades Vision
144070	Sharpbeaks Käfig
144071	Highvale-Aufzeichnungen
144072	Highvale-Notizen
144073	Highvale-Bericht
144111	Smites Truhe
144112	Briefkasten
144125	Briefkasten
144126	Briefkasten
144162	Gerätehandel Springspindle
144179	Briefkasten
144181	Schwert des Barbarenkönigs
144570	Briefkasten
146080	Undercity
146082	Equinex Monolith Lights 1
146083	Equinex Monolith Lights 2
146084	Ausgangstür
146085	Einsturz
146088	Freudenfeuer
146096	Schildwachenbaracke
147136	Horn von Margol dem Wütenden
147435	Bank
147516	Dunkeleisen
147517	Dunkeleisen
147537	Frischer Zhevra-Kadaver
147557	Gestohlenes Silber
147742	Unbearbeitete Kohlenpfanne
147762	Unbearbeitete Kohlenpfanne
148418	Ewige Flamme
148423	Gasthaus
148424	Kuruks Güter
148425	Handwerkswaren und -bedarf
148426	Hewas Waffenkammer
148498	Altar von Suntara
148499	Felix' Kasten
148503	Feuerfedergrat - Heiße Stelle
148504	Ein verdächtiger Grabstein
148506	Twilight-Artefakt
148512	Essenz Brunnen
148513	Tablet von Jin'yael
148514	Tablet von Markri
148515	Tablet von Sael'hai
148516	Tablet von Beth'Amara
148830	Atal'ai Statue
148831	Atal'ai Statue
148832	Atal'ai Statue
148833	Atal'ai Statue
148834	Atal'ai Statue
148835	Atal'ai Statue
148836	Altar von Hakkar
148837	Atal'ai Statue
148838	Götzenbild von Hakkar
148842	Roland's Mana Gem
148843	Feuer
148846	Feuer
148850	Feuer
148857	Feuer
148883	Atal'ai Licht SMALL (DND)
148937	Atal'ai Licht BIG (DND)
148976	Feuer
148996	Turmfeuer
148997	Turmrauch
148998	Anrufungskreis des bösen Gottes
149024	Der Gol'bolar Steinbruch
149025	Wachposten-Kohlenpfanne
149027	Fleischständer
149030	Wachposten-Kohlenpfanne
149031	Wachposten-Kohlenpfanne
149032	Wachposten-Kohlenpfanne
149036	Marvons Truhe
149038	Tischkocher
149045	Gerüst-Wagen
149046	Gerüst-Wagen
149047	Fackel der Vergeltung
149048	Holzbank
149410	Licht der Vergeltung
