ID	Name
7441	Schildwache-Kappe
7442	Gyromasts Schlüssel
7443	Schildwache-Handschuhe
7444	Schildwache-Stiefel
7445	Schildwache-Schultern
7446	Schildwache-Umhang
7447	Schildwache-Armschienen
7448	Schildwache-Gurt
7449	Muster: Schwärzliche Leder-Gamaschen
7450	Muster: Grünwelpen-Rüstung
7451	Muster: Grünwelpen-Armschienen
7452	Muster: Schwärzliche Stiefel
7453	Muster: Hurtige Stiefel
7454	Ritter-Brustplatte
7455	Ritter-Beinschützer
7456	Ritter-Kopfschutz
7457	Ritter-Stulpen
7458	Ritter-Stiefel
7459	Ritter-Schulterstücke
7460	Ritter-Umhang
7461	Ritter-Armschienen
7462	Ritter-Gurt
7463	Schildwache-Rundschild
7464	Glyphe der Beschwörung
7465	Ritterwappen
7468	Königliche Robe
7469	Königliche Gamaschen
7470	Königlicher Hexerhut
7471	Königliche Handschuhe
7472	Königliche Stiefel
7473	Königlicher Mantel
7474	Königlicher Umhang
7475	Königliche Manschetten
7476	Königliche Schärpe
7477	Waldläufer-Tunika
7478	Waldläufer-Gamaschen
7479	Waldläufer-Helm
7480	Waldläufer-Handschuhe
7481	Waldläufer-Stiefel
7482	Waldläufer-Schultern
7483	Waldläufer-Umhang
7484	Waldläufer-Handgelenk-Schutz
7485	Waldläufer-Kordel
7486	Captain-Brustplatte
7487	Captain-Gamaschen
7488	Captain-Reif
7489	Captain-Stulpen
7490	Captain-Stiefel
7491	Captain-Schulterschutz
7492	Captain-Umhang
7493	Captain-Armschienen
7494	Captain-Taillenschutz
7495	Captain-Rundschild
7496	Feldplattenschild
7498	Spitze von Gelkaks Schlüssel
7499	Mitte von Gelkaks Schlüssel
7500	Unterteil von Gelkaks Schlüssel
7506	Gnomen-Universalfernbedienung
7507	Arkane Kugel
7508	Leykugel
7509	Managewirkte Robe
7510	Zauberfeuer-Roben
7511	Astralknoten-Robe
7512	Nether-Spitzenrobe
7513	Wutfeuer-Zauberstab
7514	Eisfuror-Zauberstab
7515	Himmlische Kugel
7516	Tabethas Anleitung
7517	Hauchzarte Tunika
7518	Hauchzarte Robe
7519	Hauchzarte Hose
7520	Hauchzartes Kopfstück
7521	Hauchzarte Handschuhe
7522	Hauchzarte Stiefel
7523	Hauchzarte Schulterpolster
7524	Hauchzartes Cape
7525	Hauchzarte Armschienen
7526	Hauchzarter Gürtel
7527	Kabalisten-Brustharnisch
7528	Kabalisten-Gamaschen
7529	Kabalisten-Helm
7530	Kabalisten-Handschuhe
7531	Kabalisten-Stiefel
7532	Kabalisten-Schiftung
7533	Kabalisten-Umhang
7534	Kabalisten-Armschienen
7535	Kabalisten-Gürtel
7536	Champion-Wallschild
7537	Gotischer Schild
7538	Helden-Rüstung
7539	Champion-Gamaschen
7540	Champion-Helm
7541	Champion-Stulpen
7542	Champion-Schienbein-Schützer
7543	Champion--Schulterstücke
7544	Champion-Cape
7545	Champion-Armschienen
7546	Champion-Gurt
7549	Fairy's Embrace
7551	Entwined Opaline Talisman
7552	Falkenhaken
7553	Band des Einhorns
7554	Weidenzweig
7555	Königlicher Stern
7556	Twilight-Kugel
7557	Hauchzarte Rute
7558	Schimmernder Stock
7559	Runenverzierter Krückstock
7560	Bauplan: Gnomen-Universalfernbedienung
7561	Bauplan: Goblin-Überbrückungskabel
7566	Schwert der Familie Agamand
7567	Axt der Familie Agamand
7568	Dolch der Familie Agamand
7569	Streitkolben der Familie Agamand
7586	Tharnariums Hoffnung
7587	Thun'grims Anleitung
7606	Polar-Stulpen
7607	Düsterer Zauberstab
7608	Feiner Seher-Bierkrug
7609	Bernstein-Stock des Ältesten
7610	Aurora-Sphäre
7611	Mistscape-Stock
7613	Muster: Grüne Leder-Rüstung
7626	Bündel Felle
7627	Dolanaar-Lieferung
7628	Unscheinbarer Brief
7629	Ukors Bürde
7646	Kiste mit Gasthausvorräten
7666	Zerrissene Halskette
7667	Talvashs Wahrsagephiole
7668	Blutbeflecktes Tagebuch
7669	Zerrissene Halskette-Rubin
7670	Zerrissene Halskette-Saphir
7671	Zerrissene Halskette-Topas
7672	Zerrissene Halskette-Kraftquelle
7673	Talvashs verstärkende Halskette
7674	Delivery to Mathias
7675	Defias-Lieferzeitplan
7676	Disteltee
7678	Rezept: Disteltee
7682	Quälerschüreisen
7683	Blutiger Messingschlagring
7684	Blutmagier-Mantel
7685	Kugel des vergessenen Sehers
7686	Eisenrückenauge
7687	Eisenrückenfaust
7688	Eisenrückenbrustkorb
7689	Morbide Dämmerung
7690	Ebenholzvisor
7691	Einbalsamiertes Tuch
7708	Nekrotischer Zauberstab
7709	Verseuchte Gamaschen
7710	Lokseys Ausbildungsstecken
7711	Robe von Doan
7712	Mantel von Doan
7713	Illusionäre Rute
7714	Hypnoseklinge
7715	Onins Bericht
7717	Verheerer
7718	Herods Schulter
7719	Tobender-Berserker-Helm
7720	Whitemanes Zylinder
7721	Hand der Rechtschaffenheit
7722	Triunen-Amulett
7723	Mograines Macht
7724	Stulpen der Offenbarung
7726	Aegis des Scharlachroten Kommandanten
7727	Wachmann-Schulterstücke
7728	Täuscher-Roben
7729	Chesterfall-Muskete
7730	Kobaltzermalmer
7731	Geistsplitter-Talisman
7733	Stab der Prähistorie
7734	Sechsdämonentasche
7735	Jannoks Rose
7736	Gefechtskeule
7737	Sethirs Tagebuch
7738	Immergrün-Handschuhe
7739	Timberland-Cape
7740	Gni'kiv-Medaillon
7741	Der Schaft von Tsol
7742	Bauplan: Gnomisches Verbergungsgerät
7746	Forscherliga-Empfehlung
7747	Vile-Beschützer
7748	Forcestone Buckler
7749	Omegakugel
7750	Mantel des Jammers
7751	Vorrels Stiefel
7752	Traumtöter
7753	Blutvergießer
7754	Herold-Stiefel
7755	Flintstein-Schultern
7756	Hunde-Ausbildungs-Handschuhe
7757	Windwirker-Stab
7758	Ruchloses Messer
7759	Archon-Brustharnisch
7760	Kriegshäuptling-Kilt
7761	Stahlklauenschlepper
7766	Leerer brauner Wasserschlauch
7767	Leerer blauer Wasserschlauch
7768	Leerer roter Wasserschlauch
7769	Voller brauner Wasserschlauch
7770	Voller blauer Wasserschlauch
7771	Voller roter Wasserschlauch
7786	Kopfspalter
7787	Prächtiger Wächter
7806	Lollipop
7807	Schokoriegel
7808	Schokoladentafel
7809	Easter Dress
7810	Phiole mit reinstem Wasser
7811	Verbleibende Tropfen reinsten Wassers
7812	Verderbte Manifestations-Armschienen
7813	Wassersplitter
7846	Klippenkojoten-Fangzahn
7847	Bussard-Muskelmagen
7848	Fels-Elementargeistsplitter
7866	Leeres Thaumaturgiegefäß
7867	Gefäß mit Großdrachenblut
7870	Thaumaturgieschließkassette
7871	Marke der Diebeskunst
7886	Nicht übersetztes Tagebuch
7887	Halsketten- und Edelsteinbergung
7888	Jarkals intensivierende Halskette
7907	Zertifikat der Diebeskunst
7908	Klaven Mortwakes Tagebuch
7909	Aquamarin
7910	Sternrubin
7911	Echtsilbererz
7912	Robuster Stein
7913	Barbarische Eisen-Schultern
7914	Barbarische Eisen-Brustplatte
7915	Barbarischer Eisen-Helm
7916	Barbarische Eisen-Stiefel
7917	Barbarische Eisen-Handschuhe
7918	Schwere Mithril-Schulter
7919	Schwere Mithril-Stulpen
7920	Mithril-Schuppen-Hose
7921	Schwere Mithril-Hose
7922	Stahlplatten-Helm
7923	Defias Turmschlüssel
7924	Mithril-Schuppen-Armschienen
7926	Verschnörkelte Mithril-Hose
7927	Verschnörkelte Mithril-Handschuhe
7928	Verschnörkelte Mithril-Schulter
7929	Orc-Kriegs-Gamaschen
7930	Schwere Mithril-Brustplatte
7931	Mithril-Helmkappe
7932	Mithril-Schuppen-Schultern
7933	Schwere Mithril-Stiefel
7934	Schwerer Mithril-Helm
7935	Verschnörkelte Mithril-Brustplatte
7936	Verschnörkelte Mithril-Stiefel
7937	Verschnörkelter Mithril-Helm
7938	Echtsilber-Stulpen
7939	Echtsilber-Brustplatte
7941	Schwere Mithril-Axt
7942	Blaue glitzernde Axt
7943	Tückische Mithril-Klinge
7944	Funkelndes Mithril-Rapier
7945	Großer schwarzer Kolben
7946	Runenverzierter Mithrilhammer
7947	Ebenholzmesser
7954	Der Zertrümmerer
7955	Kupfer-Claymore
7956	Bronzener Kriegshammer
7957	Bronzenes Großschwert
7958	Bronzene Streitaxt
7959	Verseuchung
7960	Echtsilber-Champion
7961	Phantomklinge
7963	Stahl-Brustplatte
7964	Robuster Wetzstein
7965	Robuster Gewichtsstein
7966	Robuster Schleifstein
7967	Mithril-Schildstachel
7968	Südmeer-Schatz
7969	Mithrilsporen
7970	R.C.V.K.
7971	Schwarze Perle
7972	Sekret des Untodes
7973	Großmaulmuschel
7974	Würziges Muschelfleisch
7975	Pläne: Schwere Mithril-Hose
7976	Pläne: Mithrilschildstachel
7978	Pläne: Barbarische Eisen-Schultern
7979	Pläne: Barbarische Eisenbrustplatte
7980	Pläne: Barbarischer Eisen-Helm
7981	Pläne: Barbarische Eisen-Stiefel
7982	Pläne: Barbarische Eisen-Handschuhe
7983	Pläne: Verschnörkelte Mithril-Hose
7984	Pläne: Verschnörkelte Mithril-Handschuhe
7985	Pläne: Verschnörkelte Mithril-Schulter
7989	Pläne: Mithrilsporen
7990	Pläne: Schwerer Mithrilhelm
7991	Pläne: Mithrilschuppenschultern
7992	Pläne: Blau glitzernde Axt
7993	Pläne: Funkelndes Mithrilrapier
7995	Pläne: Mithrilschuppenarmschienen
7996	Glückbringender Fischer-Hut
7997	Rote Defias-Maske
8006	Der Ziggler
8007	Mana-Citrin
8008	Mana-Rubin
8009	Dentrium-Kraftstein
8026	Familienschatz der Garretts
8027	Krom Stoutarms Schatz
8028	Pläne: Runenverzierter Mithrilhammer
8029	Pläne: Tückische Mithrilklinge
8030	Pläne: Ebenholzmesser
8046	Kearnens Tagebuch
8047	Magenta Funguskappe
8048	Smaragdgrüner Traumfänger
8049	Gnarlpine-Halskette
8050	Tallonkais Juwel
8051	Leuchtfeuerwaffe
8052	An'Alleum-Kraftstein
8053	Obsidian-Kraftquelle
8066	Fizzules Pfeife
8067	Gefertigtes leichtes Geschoss
8068	Gefertigtes schweres Geschoss
8069	Gefertigtes robustes Geschoss
8070	Belohnungsgutschein
8071	Schmorstecken
8072	Silixiz' Turmschlüssel
8073	Behälter mit Zanzils veränderter Mixtur
8074	Gallywixs Kopf
8075	Herbeigezauberter Sauerteig
8076	Herbeigezaubertes Milchbrötchen
8077	Herbeigezaubertes Mineralwasser
8078	Herbeigezaubertes Sprudelwasser
8079	Herbeigezaubertes Kristallwasser
8080	Leichter Platten-Brustharnisch
8081	Leichter Plattengürtel
8082	Leichte Plattenstiefel
8083	Leichte Plattenarmschienen
8084	Leichte Plattenhandschuhe
8085	Leichte Plattenhose
8086	Leichte Plattenschulterpolster
8087	Probe von Zanzils veränderter Mixtur
8088	Plattenpanzer-Gürtel
8089	Plattenpanzer-Stiefel
8090	Plattenpanzer-Armschienen
8091	Plattenpanzer-Handschuhe
8092	Plattenpanzer-Helm
8093	Plattenpanzer-Gamaschen
8094	Plattenpanzer-Rüstung
8095	Hinotts Öl
8106	Winterschlaf-Rüstung
8107	Winterschlaf-Stiefel
8108	Winterschlaf-Armschienen
8109	Winterschlaf-Umhang
8110	Winterschlaf-Handschuhe
8111	Winterschlaf-Mantel
8112	Winterschlaf-Hose
8113	Winterschlaf-Robe
8114	Winterschlaf-Schärpe
8115	Winterschlaf-Kutte
8116	Heraldischer Gürtel
8117	Heraldische Stiefel
8118	Heraldische Armschienen
8119	Heraldische Brustplatte
8120	Heraldischer Umhang
8121	Heraldische Handschuhe
8122	Heraldisches Kopfstück
8123	Heraldische Gamaschen
8124	Heroldische Schiftung
8125	Myrmidon-Armschienen
8126	Myrmidon-Brustplatte
8127	Myrmidon-Cape
8128	Myrmidon-Stulpen
8129	Myrmidon-Gurt
8130	Myrmidon-Schienbeinschützer
8131	Myrmidon-Helm
8132	Myrmidon-Gamaschen
8133	Myrmidon-Schulterstücke
8134	Myrmidon-Verteidiger
8135	Chromit-Schild
8136	Riesengroßer Tumor
8137	Chromit-Armschienen
8138	Chromit-Brustplatte
8139	Chromit-Stulpen
8140	Chromit-Gurt
8141	Chromit-Schienbeinschützer
8142	Chromit-Barbute
8143	Chromitbeinplatten
8144	Chromit-Schulterstücke
8146	Tückische Klaue
8149	Voodoo-Glücksbringer
8150	Tiefsteinsalz
8151	Fläschchen Mojo
8152	Fläschchen großes Mojo
8153	Wildranke
8154	Skorpidschuppe
8155	Sathrahs Opferung
8156	Tjoster-Handgelenksschutz
8157	Tjoster-Brustplatte
8158	Tjoster-Stulpen
8159	Tjoster-Gurt
8160	Tjoster-Schienbeinschützer
8161	Tjoster-Visier
8162	Tjoster-Beinplatten
8163	Tjoster-Schulterstücke
8164	Briefpapier
8165	Abgenutzte Drachenschuppe
8167	Schildkrötenschuppe
8168	Pechschwarze Feder
8169	Dicker Balg
8170	Unverwüstliches Leder
8171	Unverwüstlicher Balg
8172	Geschmeidiger dicker Balg
8173	Dickes Rüstungsset
8174	Bequemer Lederhut
8175	Nightscape-Tunika
8176	Nightscape-Stirnband
8177	Übungsschwert
8178	Ausbildungsschwert
8179	Kadettenbogen
8180	Jagdbogen
8181	Jagdgewehr
8182	Schrotgewehr
8183	Präzisionsbogen
8184	Feuerteufel
8185	Schildkrötenschuppen-Gamaschen
8186	Terror-Zauberstab
8187	Schildkrötenschuppen-Handschuhe
8188	Explosive Schrotflinte
8189	Schildkrötenschuppen-Brustplatte
8190	Hanzo-Schwert
8191	Schildkrötenschuppen-Helm
8192	Nightscape-Schultern
8193	Nightscape-Hose
8194	Goblin-Nussknacker
8196	Ebenholzkrummsäbel
8197	Nightscape-Stiefel
8198	Schildkrötenschuppen-Armschienen
8199	Schlachtfeld-Zerstörer
8200	Große Voodoo-Robe
8201	Große Voodoo-Maske
8202	Große Voodoo-Hose
8203	Feste Skorpid-Brustplatte
8204	Feste Skorpid-Handschuhe
8205	Feste Skorpid-Armschienen
8206	Feste Skorpid-Gamaschen
8207	Feste Skorpid-Shulterstücke
8208	Fester Skorpid-Helm
8209	Feste Skorpid-Stiefel
8210	Wildleder-Schultern
8211	Wildleder-Weste
8212	Wildleder-Gamaschen
8213	Wildleder-Stiefel
8214	Wildleder-Helm
8215	Wildleder-Umhang
8216	Großer Voodoo-Umhang
8217	Schnellziehköcher
8218	Dicker Ledermunitionsbeutel
8223	Klinge des Basilisken
8224	Silithid-Zerfetzer
8225	Besudelter Durchstecher
8226	Der Schlächter
8244	Fehlerlose Draenethyst-Sphäre
8245	Imperiale rote Tunika
8246	Imperiale rote Stiefel
8247	Imperiale rote Armschienen
8248	Imperialer roter Umhang
8249	Imperiale rote Handschuhe
8250	Imperialer roter Mantel
8251	Imperiale rote Hose
8252	Imperiale rote Robe
8253	Imperiale rote Schärpe
8254	Imperialer roter Reif
8255	Schlangenhaut-Gurt
8256	Schlangenhaut-Stiefel
8257	Schlangenhaut-Armschienen
8258	Schlangenhaut-Rüstung
8259	Schlangenhaut-Umhang
8260	Schlangenhaut-Handschuhe
8261	Schlangenhaut-Helm
8262	Schlangenhaut-Gamaschen
8263	Schlangenhaut-Schiftung
8264	Ebenhölzerner Handgelenksschutz
8265	Ebenholzrüstung
8266	Ebenholzumhang
8267	Ebenholzstulpen
8268	Ebenholzgurt
8269	Ebenholzstiefel
8270	Ebenholzhelm
8271	Ebenholzgamaschen
8272	Ebenholzschulterpolster
8273	Wackerer Handgelenksschutz
8274	Wackerer Brustschutz
8275	Ebenholzrundschild
8276	Wackere Stulpen
8277	Wackerer Gurt
8278	Wackere Schienbeinschützer
8279	Wackerer Helm
8280	Wackere Beinschützer
8281	Wackere Schulterstücke
8282	Wackerer Schild
8283	Arkane Rüstung
8284	Arkane Stiefel
8285	Arkane Bänder
8286	Arkaner Umhang
8287	Arkane Handschuhe
8288	Arkane Polster
8289	Arkane Gamaschen
8290	Arkane Robe
8291	Arkane Schärpe
8292	Arkane Bedeckung
8293	Gürtel des Reisenden
8294	Stiefel des Reisenden
8295	Armschienen des Reisenden
8296	Wams des Reisenden
8297	Umhang des Reisenden
8298	Handschuhe des Reisenden
8299	Helm des Reisenden
8300	Gamaschen des Reisenden
8301	Schiftung des Reisenden
8302	Helden-Armschienen
8303	Helden-Brustplatte
8304	Helden-Cape
8305	Helden-Stulpen
8306	Helden-Gürtel
8307	Helden-Stiefel
8308	Helden-Band
8309	Helden-Gamaschen
8310	Helden-Schulterstücke
8311	Alabasterplatten-Unterarmschienen
8312	Alabaster-Brustplatte
8313	Helden-Rundschild
8314	Alabasterplatten-Stulpen
8315	Alabasterplatten-Gurt
8316	Alabasterplatten-Schienbeinschützer
8317	Alabasterplatten-Helm
8318	Alabasterplatten-Gamaschen
8319	Alabasterplatten-Schiftung
8320	Alabaster-Schild
8343	Schwerer Seidenfaden
8344	Silbrige Spinndrüsen
8345	Wolfskopf-Helm
8346	Stulpen des Meeres
8347	Drachenschuppen-Stulpen
8348	Helm des Feuers
8349	Gefiederte Brustplatte
8350	Der 1 Ring
8363	Voodoo-Glücksbringer des Schamanen
8364	Mithrilkopfforelle
8365	Rohe Mithrilkopfforelle
8366	Aufgedunsene Forelle
8367	Drachenschuppen-Brustplatte
8368	Dicker Wolfsbalg
8383	Schlichter Brief
8384	Muster: Bequemer Lederhut
8385	Muster: Schildkrötenschuppen-Handschuhe
8386	Muster: Große Voodoo-Robe
8387	Muster: Große Voodoo-Maske
8389	Muster: Große Voodoo-Hose
8390	Muster: Großer Voodoo-Umhang
8391	Kicherfang-Unterkiefer
8392	Feuerverbrannte Eberlunge
8393	Skorpok-Zange
8394	Basiliskengehirn
8395	Muster: Feste Skorpidbrustplatte
8396	Geier-Muskelmagen
8397	Muster: Feste Skorpidarmschienen
8398	Muster: Feste Skorpidhandschuhe
8399	Muster: Feste Skorpidstiefel
8400	Muster: Feste Skorpidschulterstücke
8401	Muster: Feste Skorpidgamaschen
8402	Muster: Fester Skorpidhelm
8403	Muster: Wildlederschultern
8404	Muster: Wildlederweste
8405	Muster: Wildlederhelm
8406	Muster: Wildlederstiefel
8407	Muster: Wildledergamaschen
8408	Muster: Wildlederumhang
8409	Muster: Nightscape-Schultern
8410	R.O.I.D.S.
8411	Lungensaft-Cocktail
8412	Gemahlene Skorpok-Inhaltsstoff-Probe
8423	Zerebralkortexverbund
8424	Muskelmagen-Kaugummi
8425	Papageienmist
8427	Verstümmeltes Rattengerippe
8428	Gefüllte Taudrüse
8429	Durchstochene Taudrüse
8430	Leere Taudrüse
8431	Spule des Lichts Chartreuse Seidenfaden
8432	Eau de Mixilpixil
8443	Gahz'ridian-Ornament
8444	Henkerschlüssel
8463	Kriegshäuptlingsbefehle
8483	Wastewander-Wasserbeutel
8484	Gadgetzan Water Co.-Care-Paket
8485	Katzentransportkorb (Bombay)
8486	Katzentransportkorb (Cornish Rex)
8487	Katzentransportkorb (Orangene Tigerkatze)
8488	Katzentransportkorb (Silberne Tigerkatze)
8489	Katzentransportkorb (Weißes Kätzchen)
8490	Katzentransportkorb (Siamkatze)
8491	Katzentransportkorb (Schwarze Katze)
8492	Papageienkäfig (Grünflügel-Ara)
8494	Papageienkäfig (Hyazinth-Ara)
8495	Papageienkäfig (Senegal)
8496	Papageienkäfig (Nymphensittich)
8497	Hasenkäfig (Schneehase)
8498	Winziger smaragdgrüner Welpling
8499	Winziger purpurroter Welpling
8500	Große Ohreule
8501	Falkeneule
8508	Große Flosse
8523	Feldtestset
8524	Kraftquelle, Modell 4711-FTZ
8525	Zinges Bestellung
8526	Violetter Tragan
8527	Versiegeltes Feldtestset
8528	Violettes Pulver
8529	Noggenfogger-Elixier
8544	Magierzwirnverband
8545	Schwerer Magierzwirnverband
8548	Wünschel-mato-Rute
8563	Roter Roboschreiter
8564	Hippogryphen-Ei
8584	Unangezapfter Wünschelrutenapparat
8585	Angezapfter Wünschelrutenapparat
8586	Pfeife des scheckigen roten Raptors
8587	Centipaar-Insektenteile
8588	Pfeife des smaragdgrünen Raptors
8591	Pfeife des türkisfarbenen Raptors
8592	Pfeife des violetten Raptors
8593	Scrimshanks Feldmesser-Ausstattung
8594	Insekten-Analysebericht
8595	Blauer Roboschreiter
8603	Disteltau
8623	OOX-17/TN-Notsignalgeber
8624	Roter Funkler
8625	Weißer Funkler
8626	Blauer Funkler
8628	Reins of the Spotted Nightsaber
8629	Zügel des gestreiften Nachtsäblers
8631	Zügel des gestreiften Frostsäblers
8632	Zügel des gefleckten Frostsäblers
8643	Außergewöhnliches Ei
8644	Feines Ei
8645	Gewöhnliches Ei
8646	Schlechtes Ei
8647	Eierkiste
8663	Mithrilinsignien
8683	Claras frischer Apfel
8684	Hinterland-Honigwelle
8685	Drans Welle-Lieferung
8686	Mithril-Anhänger
8687	Versiegelte Beschreibung von Thredds Besucher
8703	Signet der Expertise
8704	OOX-09/HL-Notsignalgeber
8705	OOX-22/FE-Notsignalgeber
8707	Gahz'rillas elektrisierte Schuppe
8708	Hammer der Expertise
8723	Kalif Scorpidstings Kopf
8724	Rin'jis Geheimnis
8746	Geflochtene Kutte
8747	Gehärteter Lederhelm
8748	Doppelpanzer-Helmkappe
8749	Häkelhut
8750	Dicker Lederhut
8751	Doppelverbund-Helmkappe
8752	Laminierter Schuppenreif
8753	Glatter Lederhelm
8754	Köperbedeckung
8755	Leichter Plattenhelm
8766	Trichterwindentau
8831	Lila Lotus
8836	Arthas' Tränen
8838	Sonnengras
8839	Blindkraut
8845	Geisterpilz
8846	Gromsblut
8923	Essenz der Pein
8924	Staub der Verschlechterung
8925	Kristallphiole
8926	Sofort wirkendes Gift IV
8927	Sofort wirkendes Gift V
8928	Sofort wirkendes Gift VI
8932	Alteraclochkäse
8948	Getrockneter Königsboletus
8949	Elixier der Beweglichkeit
8950	Hausgemachter Kirschkuchen
8951	Elixier der großen Verteidigung
8952	Geröstete Wachtel
8953	Frittierte Kochbanane
8956	Öl des Feuerbrandes
8957	Rückenflossenheilbutt
8959	Roher Rückenflossenheilbutt
8964	Codex of Flash Heal
8973	Dicker Yetibalg
8984	Tödliches Gift III
8985	Tödliches Gift IV
9030	Regenerationstrank
9036	Magiewiderstandstrank
9060	Veredelter Mithrilzylinder
9061	Goblin-Raketentreibstoff
9088	Arthas' Gabe
9144	Wildrankentrank
9149	Stein der Weisen
9153	Maschinenblaupausen
9154	Elixier der Untotenentdeckung
9155	Arkanes Elixier
9172	Unsichtbarkeitstrank
9173	Goblin-Transponder
9179	Elixier der großen Intelligenz
9186	Gedankenbenebelndes Gift III
9187	Elixier der großen Beweglichkeit
9189	Shays Glocke
9197	Elixier der Traumvision
9206	Elixier der Riesen
9210	Geisterfarbstoff
9214	Zauberfoliant des Infernos
9224	Elixier des Dämonentötens
9233	Elixier der Dämonenentdeckung
9234	Tiara der Tiefen
9235	Pratts Brief
9236	Jangdors Brief
9237	Woodpaw-Gnollmähne
9238	Unbeschädigte Skarabäusschale
9240	Schlaghammer von Zul'Farrak
9241	Hochheiliger Schlaghammer
9242	Uralte Schrifttafel
9243	Eingetrocknetes Herz
9244	Stoleys Lieferung
9245	Stoleys Flasche
9246	Firebeards Kopf
9247	Hatecrest-Nagaschuppe
9248	Geheimnisvolles Relikt
9249	Captain-Schlüssel
9250	Schiffzeitplan
9251	Oberes Kartenfragment
9252	Unteres Kartenfragment
9253	Mittleres Kartenfragment
9254	Cuergos Schatzkarte
9255	Lahassa-Essenz
9256	Imbel-Essenz
9257	Samha-Essenz
9258	Byltan-Essenz
9259	Troll-Stammeshalskette
9260	Flüchtiger Rum
9261	Bleierz
9262	Schwarzes Vitriol
9263	Troyas' Stock
9264	Elixier der Schattenmacht
9265	Cuergos versteckter Schatz
9266	Woodpaw-Kriegspläne
9275	Cuergos Schlüssel
9276	Piraten-Schließkiste
9277	Techbots Speicherkern
9278	Grundlegendes Artifix
9279	Weiße Lochkarte
9280	Gelbe Lochkarte
9281	Rote Lochkarte
9282	Blaue Lochkarte
9283	Leere bleierne Sammelphiole
9284	Volle bleierne Sammelphiole
9285	Feldplatten-Unterarmschienen
9286	Feldplatten-Rüstung
9287	Feldplatten-Stulpen
9288	Feldplatten-Gurt
9289	Feldplatten-Stiefel
9290	Feldplatten-Helm
9291	Feldplatten-Gamaschen
9292	Feldplatten-Schulterstücke
9293	Rezept: Magiewiderstandstrank
9294	Rezept: Wildrankentrank
9295	Rezept: Unsichtbarkeitstrank
9296	Rezept: Arthas' Gabe
9297	Rezept: Elixier der Traumvision
9298	Rezept: Elixier der Riesen
9299	Thermapluggs Safekombination
9300	Rezept: Elixier des Dämonentötens
9301	Rezept: Elixier der Schattenmacht
9302	Rezept: Geisterfarbstoff
9303	Rezept: Stein der Weisen
9304	Rezept: Eisen in Gold transmutieren
9305	Rezept: Mithril in Echtsilber transmutieren
9306	Stock von Equinex
9307	Ein funkelnder Stein
9308	Schmutzverkrustetes Objekt
9309	Robomechanische Gedärme
9311	Schreibwaren
9312	Blaues Feuerwerk
9313	Grünes Feuerwerk
9314	Feuerwerk mit roten Streifen
9315	Feuerwerk mit gelben Rosen
9316	Prismalochkarte
9317	Rotes, weißes und blaues Feuerwerk
9318	Rotes Feuerwerk
9319	Nimboyas geladene Pike
9320	Witherbark-Schädel
9321	Giftstoff-Flasche
9322	Unbeschädigter Giftstoffbeutel
9323	Gadrins Pergament
9324	Shadras Giftstoff
9326	Schmutzverkrusteter Ring
9327	DELTA-Daten-Sicherheitszugangskarte
9328	Superschnapper FX
9329	Eine kurze Notiz
9330	Schnappschuss von Gammerita
9331	Feralas: Ein historischer Abriss
9332	Verkrustete Verbände
9333	Befleckte silberne Halskette
9334	Gesprungene Töpferwaren
9335	Zerbrochene Obsidian-Keule
9336	Goldüberkronter Troll-Hauer
9355	Kreolen-Ohrring
9356	Ein Holzbein
9357	Ein Papageienskelett
9358	Ein Kopftuch
9359	Wirts drittes Bein
9360	Cuergos Gold
9361	Cuergos Gold mit Wurm
9362	Blitzender Goldring
9363	Funkelmatverpackter Kasten
9364	Schwere bleierne Sammelphiole
9365	Hochwirksamer radioaktiver Fallout
9366	Goldene Schuppenstulpen
9367	Pläne: Goldene Schuppenstulpen
9368	Jer'kais Signetring
9369	Schillernder Grimmlingflitzerflügel
9370	Gordunni-Rolle
9371	Gordunni-Kugel
9372	Sul'thraze der Peitscher
9375	Gold-Minenarbeiter-Expertenhelm
9378	Shovelphlanges Bergbauaxt
9379	Sang'thraze der Deflektor
9381	Irdene Rute
9382	Stürmende Minenarbeiterstiefel
9383	Obsidian-Spaltbeil
9384	Stonevault-Messer
9385	Archaischer Verteidiger
9386	Ausgräber-Marke
9387	Reveloshs Stiefel
9388	Reveloshs Armschützer
9389	Reveloshs Schiftung
9390	Reveloshs Handschuhe
9391	Der Schaufler
9392	Ausgeglühte Klinge
9393	Strahl der Hoffnung
9394	Gehörnter Wikingerhelm
9395	Handschuhe der Vergangenheit
9396	Beinschützer des Gewölbes
9397	Energie-Umhang
9398	Abgenutzte Laufstiefel
9399	Präzisionspfeil
9400	Baelogs Kurzbogen
9401	Nordischer Langschenkel
9402	Erdgeborener Kilt
9403	Ramponierter Wikingerschild
9404	Olafs Allzweck-Schild
9405	Gurt der Golemkraft
9406	Spirewind-Fußfessel
9407	Stoneweaver-Gamaschen
9408	Eisenbeschlagener Knüttel
9409	Ironayas Armschienen
9410	Klippenfäuste
9411	Felssplitter-Schulterstücke
9412	Galganns Feuerblaster
9413	Der Felstrommler
9414	Öltuch-Gamaschen
9415	Grimloks Stammestracht
9416	Grimloks Attacke
9418	Steintöter
9419	Galganns Feuerhammer
9420	Abenteurer-Rundband-Helm
9421	Erheblicher Gesundheitsstein
9422	Shadowforge-Buschmeister
9423	Der Vorschlaghammer
9424	Ginn-su-Schwert
9425	Pendel der Verdammnis
